HTAB
2734	01.09.1991	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1991	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1991	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1991	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1992	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1993	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1994	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1995	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1996	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1997	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1998	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.1999	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2000	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2001	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2002	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2003	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2004	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2005	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2006	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2007	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.10.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.11.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.12.2008	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.01.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.02.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.03.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.04.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.05.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.06.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.07.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.08.2009	 0.000	 0.000	 0.000	 0.000	103.32	 37.78
2734	01.09.2009	10.751	 1.372	 0.000	 0.549	103.32	 37.78
2734	01.10.2009	10.531	 1.122	 0.000	 0.999	100.63	 38.93
2734	01.11.2009	 9.078	 0.926	 0.000	 0.997	 98.43	 39.98
2734	01.12.2009	 8.763	 0.919	 0.000	 0.993	 96.83	 40.86
2734	01.01.2010	 5.937	 0.660	 0.000	 1.000	 95.67	 41.62
2734	01.02.2010	 5.546	 0.357	 0.000	 0.990	 94.94	 42.24
2734	01.03.2010	 4.689	 0.361	 0.000	 1.000	 94.63	 42.68
2734	01.04.2010	 4.485	 0.503	 0.000	 1.000	 94.62	 43.02
2734	01.05.2010	 4.272	 0.468	 0.000	 0.985	 94.89	 43.23
2734	01.06.2010	 3.786	 0.402	 0.000	 0.833	 95.42	 43.30
2734	01.07.2010	 3.883	 0.433	 0.000	 0.512	 96.12	 43.25
2734	01.08.2010	 3.717	 0.440	 0.000	 0.032	 97.00	 43.07
2734	01.09.2010	 3.649	 0.441	 0.000	 0.160	 97.97	 42.77
2734	01.10.2010	 3.737	 0.403	 0.000	 0.339	 98.96	 42.37
2734	01.11.2010	 4.081	 0.453	 0.000	 0.994	 99.98	 41.85
2734	01.12.2010	 3.832	 0.454	 0.000	 0.997	100.93	 41.24
2734	01.01.2011	 4.211	 1.152	 0.000	 0.835	101.80	 40.53
2734	01.02.2011	 4.160	 1.398	 0.000	 0.999	102.53	 39.72
2734	01.03.2011	 4.342	 1.464	 0.000	 0.995	103.02	 38.93
2734	01.04.2011	 4.318	 1.477	 0.000	 0.896	103.33	 37.99
2734	01.05.2011	 4.360	 1.555	 0.000	 0.871	103.34	 37.02
2734	01.06.2011	 3.603	 1.227	 0.000	 0.958	103.34	 35.98
2734	01.07.2011	 3.620	 1.262	 0.000	 0.969	103.34	 34.94
2734	01.08.2011	 3.625	 1.266	 0.000	 1.000	103.34	 33.84
2734	01.09.2011	 3.598	 1.261	 0.000	 0.725	103.34	 32.73
2734	01.10.2011	 6.675	 2.539	 0.000	 0.930	103.34	 31.66
2734	01.11.2011	 6.518	 2.331	 0.000	 0.971	103.34	 30.58
2734	01.12.2011	 6.424	 2.133	 0.000	 0.991	103.34	 29.56
2734	01.01.2012	 5.706	 2.025	 0.000	 0.997	103.34	 28.55
2734	01.02.2012	 5.572	 1.999	 0.000	 0.983	103.34	 27.62
2734	01.03.2012	 5.425	 1.963	 0.000	 0.985	103.34	 26.81
2734	01.04.2012	 5.419	 1.938	 0.000	 0.989	103.34	 26.06
2734	01.05.2012	 5.441	 1.989	 0.000	 0.999	103.34	 25.43
2734	01.06.2012	 5.410	 1.974	 0.000	 0.890	103.34	 24.92
2734	01.07.2012	 5.455	 1.975	 0.000	 0.742	103.34	 24.58
2734	01.08.2012	 5.405	 1.951	 0.000	 0.996	103.34	 24.40
2734	01.09.2012	 5.947	 2.131	 0.000	 1.000	103.34	 24.42
2734	13.09.2012	 0.000	 0.000	70.000	 0.028	159.00	224.00
2734	01.10.2012	 0.000	 0.000	65.580	 1.000	159.00	224.00
2734	01.11.2012	 0.000	 0.000	66.800	 1.000	159.00	224.00
2734	01.12.2012	 0.000	 0.000	64.000	 1.000	159.00	224.00
2734	01.01.2013	 0.000	 0.000	63.742	 1.000	158.28	224.00
2734	01.02.2013	 0.000	 0.000	64.964	 1.000	157.57	224.00
2734	01.03.2013	 0.000	 0.000	63.916	 0.774	156.92	224.00
2734	01.04.2013	 0.000	 0.000	107.633	 1.000	156.21	224.00
2734	01.05.2013	 0.000	 0.000	116.646	 1.000	155.52	224.00
2734	01.06.2013	 0.000	 0.000	116.066	 1.000	154.80	224.00
2733	01.06.1988	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.07.1988	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.08.1988	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.09.1988	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.10.1988	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.11.1988	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.12.1988	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.01.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.02.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.03.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.04.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.05.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.06.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.07.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.08.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.09.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.10.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.11.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.12.1989	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.01.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.02.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.03.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.04.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.05.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.06.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.07.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.08.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.09.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.10.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.11.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.12.1990	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.01.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.02.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.03.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.04.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.05.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.06.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.07.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.08.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.09.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.10.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.11.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.12.1991	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.01.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.02.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.03.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.04.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.05.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.06.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.07.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.08.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.09.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.10.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.11.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.12.1992	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
2733	01.01.1993	 0.000	 0.000	 0.000	 0.000	104.20	 57.96
